Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Faroe Islands,FRO,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1067109530.64798,1160268212.07291,1275093689.27107,1501941580.88903,1724770770.83393,1759739599.22694,2339015313.29513,2489873249.62815,2296065170.05552,2331796784.36009,2505740669.27039,2427200388.91831,2690110520.92548,2914012679.27277,2573905971.05459,2813278868.78208,2980057377.87967,3188600927.46688,3266432734.22819,3262045883.37293,3655063937.93145
Faroe Islands,FRO,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,81.1,81.1,81.2,81.3,81.5,81.8,82.6,82.8,83.1,83.3,83.5,83.7,83.9,84,84.2,84.4,84.7,84.9,85.2,85.4,85.7
Faroe Islands,FRO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,94.89749,98.08304,..,99.96438,..,..,..,..,99.36935,..,..,..,99.93016,..,98.7944,..,..,..,..,..,..
Fiji,FJI,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.96837997436523,..,..,..,9.27676963806152
Fiji,FJI,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4
Fiji,FJI,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,5.50182988528174,6.8892705160733,5.85036958168089,6.44567908642308,6.47699404437681,6.95905530880784,7.31599172803364,9.72929704695033,10.4642482320806,11.8476904014013,9.51586098706884,8.88381797074103,8.66747024581617,8.71391845779398,8.48449174720801,9.16668704973072,8.87085579071181,9.93781499519491,10.9598915193796,11.3897914402267,10.7835447006077
Fiji,FJI,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,6.83028179331357,8.00083742151754,6.58628549667601,4.65656368194509,4.22617544854177,3.68506394302508,5.68211734419274,3.13011678919177,3.74100549201086,4.37272928691286,3.85933735767356,4.18520747199109,2.68785970707065,2.15650347319848,1.44819136922413,2.23687311841103,2.4244606567932,3.08925674923103,3.83835127206916,6.21222696198206,8.48402866054706
Fiji,FJI,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1678219507.89829,1652462023.46215,1833279985.36741,2300492465.32276,2708078476.63012,2980403844.72096,3378314599.76402,3523185919.55826,2870624635.68032,3140166712.79624,3779411899.37483,3972028104.47328,4189967998.51424,4857104791.00386,4682479912.05203,4930213634.35692,5353469171.0611,5581425324.91185,5444407214.31758,4432466237.09588,4305031630.81808
Fiji,FJI,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.532201945781708,..
Fiji,FJI,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.508573293685913,..
Fiji,FJI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,68.678,68.629,67.98,68.302,68.484,68.666,68.727,68.885,69.046,69.271,69.521,69.412,69.38,69.347,68.932,69.137,69.656,69.664,69.728,69.743,68.877
Fiji,FJI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.912,4.798,4.762,4.829,4.7,3.89,4.117,4.166,4.325,4.308,4.41,4.425,4.318,4.277,4.286,4.32,4.261,4.315,4.442,4.794,4.929
Finland,FIN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,99.65,..,..,100,..,..,99.79,..,..,..,99.53
Finland,FIN,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,99.82,..,..,100,..,..,99.59,..,..,..,99.08
Finland,FIN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,99.42241,98.62615,97.66127,97.41787,97.61133,97.86221,98.05796,98.34961,98.56145,99.07737,99.16367,99.62919,99.2662,99.22717,98.82403,..,..,..,..
Finland,FIN,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,22.1817092895508,23.105899810791,23.8777694702148,24.5631198883057,..,26.1903400421143,..,28.0729503631592,..,..
Finland,FIN,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,..,..,..,..
Finland,FIN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,6.07915470551844,5.04959783379262,4.76133278881495,4.26358624091621,3.64715289300604,3.99955398497272,4.09704120474371,4.35706312340211,5.42519167579409,6.56997239440927,5.48573151051527,7.83653361719762,5.88198439540966,6.14251952164462,6.12052593287218
Finland,FIN,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,0.226516077373678,0.409453887918507,0.56999382899243,0.505748742041625,0.456371196024312,0.445132847109478,0.440752731540527,0.847591074961831,0.93246083066103,1.04758761475179,0.72626236804278,0.950566178824407,1.5073192904517,1.45017555342117,1.47082760274416
Finland,FIN,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Compulsory education, duration (years)",SE.COM.DURS,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,126019543413.334,129533107311.811,140404460203.138,171652458349.411,197479443979.151,204885494686.381,256378067752.158,285716311136.719,253497520828.515,249424310816.667,275604356167.316,258290060227.734,271362405890.589,274862826772.156,234534382384.766,240771351298.833,255647979916.471,275708001767.843,268514916972.549,271886077382.102,296776746825.577
Finland,FIN,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,..,..,..,..,..,..,..,..,..,0.852964043617249,..,..,..,..,..,..,0.848,0.844707667827606,..,0.830132901668549,..
Finland,FIN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,0.81736147403717,..,..,..,..,..,..,0.814,0.814484000205994,..,0.796001017093658,..
Finland,FIN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,81,81.5,81.5,81.8,82.3,82.3,82.9,83,83.1,83.2,83.8,83.7,84.1,84.1,84.4,84.4,84.5,84.5,84.8,84.8,84.7
Finland,FIN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.13,10.29,10.42,10.47,10.36,8.38,6.85,6.37,8.25,8.39,7.78,7.69,8.19,8.66,9.38,8.82,8.64,7.36,6.69,7.76,7.61
France,FRA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,96.98,..,..,96.58,..,..,94,..,..,..,99.24
France,FRA,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,96.57,..,..,95.47,..,..,91.29,..,..,..,100
France,FRA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,96.38437,96.31465,96.28813,96.06549,96.12869,..,..,98.99369,98.65272,98.17552,99.40517,99.45468,99.33608,98.4824,99.21302,99.65002,..,..,..,..,..
France,FRA,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,15.6694898605347,17.1442699432373,16.8529891967773,17.5311908721924,..,19.4608707427979,..,..
France,FRA,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,2.96443634829966,3.65846380276455,3.88993974941601,3.89022617345404,4.26650883747211,4.53258062385818,4.2366463637383,4.67838137015214,5.15137252858059,5.37401395271466,5.41296527913727,5.4018377559901,5.3043701499748,5.26284521874151
France,FRA,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,2.81942025282791,4.02193112740747,3.75857389340272,4.29145434826523,4.29452327369679,4.49543407979547,4.16249928399605,4.0452542986778,3.70275907528325,3.12359565297023,2.74834162277966,2.47314366528244,2.70533899736906,2.42255628688584
France,FRA,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Compulsory education, duration (years)",SE.COM.DURS,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1365639660792.16,1377657339291.34,1501409382971.38,1844544792036.86,2119633181634.37,2196945232435.8,2660591246211.77,2930303780828.12,2700887366932.03,2645187882116.67,2865157541994.17,2683671716967.19,2811876903329.03,2855964488590.19,2439188643162.5,2472964344587.17,2595151045197.65,2790956878746.66,2728870246705.88,2647418691598.45,2959355819170.5
France,FRA,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,..,..,..,..,..,..,..,..,..,0.777521073818207,..,..,..,..,..,..,..,0.773170411586761,..,0.780937075614929,..
France,FRA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,0.756891846656799,..,..,..,..,..,..,0.765,0.755960285663605,..,0.762737214565277,..
France,FRA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,83,83,83,82.7,83.8,83.8,84.8,84.8,85,85.3,85.7,85.4,85.6,86.1,85.6,85.8,85.7,85.8,85.9,85.3,85.5
France,FRA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.22,8.61,8.7,8.31,8.91,8.49,7.66,7.06,8.74,8.87,8.81,9.4,9.92,10.29,10.35,10.05,9.41,9.02,8.41,8.01,7.86
French Polynesia,PYF,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,3599845480.34359,3573808556.31268,3965405552.5203,4927780606.7707,5564109981.9138,5705052134.54253,6631156405.59637,7136741421.95908,6584557973.9375,6086644798.55982,6203940036.91982,5692858099.00217,6031827122.60663,6151996560.84289,5325846361.81186,5497036476.8031,5833352692.7995,6135116253.33452,6022276196.13871,5792545870.80614,6150640646.38319
French Polynesia,PYF,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.212,82.359,82.374,82.353,82.344,82.39,82.765,83.077,83.442,83.812,84.203,84.525,84.776,84.952,85.081,85.186,85.29,85.427,85.608,85.834,82.632
French Polynesia,PYF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.682,11.813,11.71,11.613,11.701,11.757,11.74,11.91,12.269,12.189,12.276,12.175,12.117,12.14,12.087,12.085,11.975,12.081,12.135,13.67,13.265
Gabon,GAB,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,18.95,..,..,33.01,..,..,58.6,..,..,..,66.09
Gabon,GAB,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,17.17,..,..,30.74,..,..,53.7,..,..,..,61.3
Gabon,GAB,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,79.8789672851562,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,82.2837982177734,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,48,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,43.7,..,..,..,..,..,..,..,..,61.6
Gabon,GAB,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,33.6,..,..,..,..,..,..,..,..,..,..,21.9,..,..,..,..,..,..,..,..,..
Gabon,GAB,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,..,..,..,..,9.87144834537989,6.65846385941459,5.91142203322365,6.33417716368371,5.53636414299379,4.51107270930726,4.66390125163836,7.69331174410151,6.90420477939379,9.88447227836733,9.81048327171666,10.1563892019535
Gabon,GAB,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,..,..,3.15900690596519,2.77845670058743,2.54980619434756,2.74240086893029,4.06703210187157,9.14167909664759,9.03294748434874,11.7976428473644,15.7296765322635,9.22897960246657,8.95723122279165,7.60742095202825
Gabon,GAB,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,22.6,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Compulsory education, duration (years)",SE.COM.DURS,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,5080483628.53013,5023265413.2623,5335451099.88223,6511903365.47554,7770219008.21293,9582783990.85345,12455409587.3371,15571348344.3379,12113699068.2517,14372593020.2885,18210307743.5816,17170464016.0593,17595744798.3398,18203966895.8433,14383107762.6952,14023890265.3665,14929487485.1623,16867326401.9626,16874405465.391,15314577154.8076,20217946922.4528
Gabon,GAB,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.468,0.471648037433624,..,0.472926050424576,..
Gabon,GAB,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.453,0.456387877464294,..,0.457612454891205,..
Gabon,GAB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,62.24,62.356,62.397,62.982,63.05,63.215,64.079,64.768,65.12,65.843,66.094,66.759,67.007,67.248,67.826,68.003,68.736,68.789,68.865,69.116,68.494
Gabon,GAB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.391,17.234,17.204,17.076,17.028,16.91,18.272,19.19,19.834,20.39,20.418,20.489,20.507,20.565,20.601,20.668,20.732,20.747,20.695,21.726,21.836
"Gambia, The",GMB,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.56,..,..,..,..
"Gambia, The",GMB,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.76,..,..,..,..
"Gambia, The",GMB,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,25.0615501403809,..,..,..,..,..,..,..,..,..,..,..,33.5753517150879,..,41.577018737793,..,..,..,..,..,..
"Gambia, The",GMB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,36.8177299499512,..,..,..,..,..,..,..,..,..,..,..,41.9500503540039,..,50.7779693603516,..,..,..,..,..,..
"Gambia, The",GMB,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,61.5113,62.39271,60.24032,65.28014,66.88223,65.58891,72.56583,69.1071,..,69.21068,69.07389,72.62442,72.35845,72.75243,79.20485,81.30743,83.99385,85.69509,..,..,..
"Gambia, The",GMB,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.805379986763,..,0.867320001125336,..
"Gambia, The",GMB,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,40.5,..,..,..,..,..,..,23.4,..
"Gambia, The",GMB,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,39.2,..,..,..,..,..,..,26.6,..
"Gambia, The",GMB,Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,30.4,..,..,..,..,..,..,23.1,..
"Gambia, The",GMB,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,..,..,..,..,..,12.5479136771439,10.88457575668,11.7252569858373,10.5023085112705,16.0410427539124,14.2964012107471,14.6543723207076,13.5201362308913,15.0487608372304,14.828307139203,14.4270314129251,14.411835767419,14.8611059021713,12.9577237938577,..,..
"Gambia, The",GMB,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,12.5685109343527,10.4360871569687,13.675346678958,12.309189801991,14.5159542755099,12.1459044470398,12.0390048184338,19.0704746911573,7.22312243018901,6.48607001106877,9.32276053366426,7.33747091958366,3.15265862122247,4.54670680816959,..,..
"Gambia, The",GMB,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,25.27115,..,..,..,..,52.3,..,34.3,..,..,..,..,..,..,21.24,..,..,..,..,..,..
"Gambia, The",GMB,"Compulsory education, duration (years)",SE.COM.DURS,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,782913871.80966,687410645.063943,578235309.327198,487038685.045496,961900651.423441,1027701067.55688,1279703047.0221,1561766955.73024,1450142508.57808,1543294926.87301,1409693596.93594,1415004738.26621,1375609453.43746,1229461721.40861,1378176608.93204,1484578885.97132,1504909462.69521,1670671327.81651,1813609692.49994,1812170891.19069,2038414968.60683
"Gambia, The",GMB,"Human capital index (HCI), female (scale 0-1)",HD.HCI.OVRL.FE,..,..,..,..,..,..,..,..,..,0.378642022609711,..,..,..,..,..,..,0.41,0.416072845458984,..,0.435574263334274,..
"Gambia, The",GMB,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,0.371689707040787,..,..,..,..,..,..,0.397,0.403292864561081,..,0.421570628881455,..
"Gambia, The",GMB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,59.017,59.078,58.951,59.206,59.627,60.002,60.569,61.112,61.64,61.642,62.547,63.347,63.082,63.475,63.583,64.264,64.284,64.251,65.186,64.235,63.529
"Gambia, The",GMB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.47,8.535,8.777,8.661,8.731,8.986,9.038,9.056,9.131,9.231,9.607,9.42,8.592,7.786,6.814,5.959,5.038,4.13,4.18,5.096,4.981
Georgia,GEO,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,32.98,..,..,39.67,..,..,61.23,..,..,..,70.5
Georgia,GEO,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,34.92,..,..,39.76,..,..,63.61,..,..,..,70.71
Georgia,GEO,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,99.552848815918,..,..,..,..,..,..,..,..,..,..,99.5145797729492,..,..,99.2947463989258,..,..,..,..
Georgia,GEO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,99.6523513793945,..,..,..,..,..,..,..,..,..,..,99.5861892700195,..,..,99.3642578125,..,..,..,..
